r,b,free,buff,cache,bi,bo,in,cs,us,sy,id,wa,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Cluster
0,0,506644,44776,1068684,0,4,566,246,0,0,100,0,"-1,783039882","-0,254146319","0,1196725089","0,547586294","-0,731352888","0,1723050866","-0,510439728","0,5923641784",7
0,0,504244,44784,1068684,0,16,547,247,0,0,99,0,"-0,749856779","-0,243141826","0,0572259734","0,6900960486","-0,599842127","0,1173970559","-0,222313093","0,1798998387",7
0,0,505220,44784,1068688,0,0,495,229,0,0,100,0,"-1,795952333","-0,091385304","0,171393359","0,4891868901","-0,724369389","0,1666023038","-0,59512248","0,5201717006",7
0,0,505372,44784,1068688,0,0,526,267,0,0,99,0,"-0,832459286","-0,305291418","-0,010360454","0,4572555672","-0,673839774","0,1519154998","-0,57347523","0,0496792624",7
0,0,505868,44784,1068688,0,0,725,297,0,1,99,0,"-0,010041217","-0,351576075","-0,217870851","-0,217029316","0,1852364368","-0,373158249","-0,077857366","-0,743888121",1
0,0,506824,44784,1068692,0,0,586,279,0,0,100,0,"-1,724843258","-0,275504726","0,0620955404","0,4876832264","-0,770016077","0,1983734189","-0,617886815","0,6021636808",7
2,0,506140,44784,1068692,0,0,422,196,0,0,99,0,"-0,866852789","-0,518971342","1,7199165352","-1,579451968","-0,372511637","4,8400398679","1,0337671729","-0,27853321",11
0,0,506488,44792,1068696,0,16,677,287,0,0,99,0,"-0,714883531","-0,468655538","-0,059011149","0,6746182852","-0,633423993","0,1391980447","-0,229919308","0,2869772856",7
0,0,506448,44792,1068696,0,0,586,257,0,0,100,0,"-1,75489924","-0,217715944","0,0943370057","0,4725286316","-0,742748305","0,1797201068","-0,601443489","0,6040421991",7
0,0,507156,44792,1068696,0,0,605,262,0,1,99,0,"-0,19235497","-0,406069896","-0,153043455","-0,132878957","0,154988316","-0,362901949","-0,065096265","-0,928080977",1
0,0,506532,44792,1068696,0,0,475,221,0,0,100,0,"-1,881283469","-0,182178441","0,1718726899","0,5252068276","-0,74688703","0,176355237","-0,588953123","0,4606182072",7
0,0,506592,44792,1068700,0,0,535,249,0,0,99,0,"-0,924968373","-0,384697576","-0,005270216","0,4690161975","-0,673939523","0,1466862789","-0,554975836","0,0222874197",7
0,0,506380,44800,1068704,0,16,618,269,0,0,99,0,"-0,770593445","-0,427636835","-0,016887293","0,7027338798","-0,636144711","0,138784112","-0,225091415","0,2154030509",7
0,0,505404,44800,1068704,0,0,522,258,0,1,99,0,"-0,148419773","-0,234539551","-0,100828274","-0,114774563","0,1562345692","-0,359518923","-0,079373306","-0,979763797",1
0,0,505688,44800,1068712,0,0,531,241,0,0,100,0,"-1,773843405","-0,123565672","0,1407333179","0,4867706813","-0,735334752","0,1750676853","-0,599246902","0,5546921703",7
0,0,505804,44800,1068712,0,0,554,257,0,0,100,0,"-1,734748403","-0,148473101","0,1124762512","0,4824504203","-0,745573571","0,1835395608","-0,608446478","0,5841129815",7
0,0,506016,44800,1068712,0,0,435,205,0,0,100,0,"-1,906063318","-0,110565941","0,2106944237","0,5348982211","-0,738081209","0,170261574","-0,583860622","0,4222709804",7
0,0,505968,44808,1068704,0,52,690,322,0,1,99,0,"0,2502100997","-0,486398649","-0,122441461","0,7251577492","0,226681627","-0,357656808","0,9822436696","-0,50281984",1
0,0,507060,44808,1068716,0,0,688,290,0,0,99,0,"-0,794038351","-0,455690623","-0,107692139","0,4084443066","-0,672668026","0,1522546262","-0,564768623","0,2023528656",7
0,0,506920,44808,1068720,0,0,525,272,0,0,100,0,"-1,76261482","-0,238773303","0,0896557781","0,5311569718","-0,792037863","0,2119694597","-0,622828742","0,5277046048",7
0,0,507236,44808,1068720,0,0,580,248,0,0,99,0,"-0,937011879","-0,423480499","-0,024766255","0,4582323813","-0,671016498","0,1442086231","-0,546720588","0,057833106",7
0,0,506688,44808,1068720,0,0,620,286,0,0,100,0,"-1,684667542","-0,2432321","0,0460429702","0,47504682","-0,768351387","0,2003293599","-0,620252026","0,6483968588",7
0,0,506492,44816,1068720,0,16,663,320,0,0,99,0,"-0,640989525","-0,46105527","-0,094225935","0,7064057669","-0,678503432","0,1733458355","-0,260404349","0,2837900609",7
0,0,506756,44816,1068728,0,0,741,318,0,0,99,0,"-0,695202734","-0,448134074","-0,154403535","0,3859100526","-0,679454423","0,1620608202","-0,580685628","0,2819537252",7
0,0,506900,44816,1068728,0,52,584,238,0,0,100,0,"-1,597278276","-0,35253513","0,2298228011","1,3804775235","-0,649459175","0,1559273658","0,500313546","0,8579944124",8
0,0,506280,44816,1068732,0,168,828,350,0,1,99,0,"0,8360405506","-0,859481109","0,0549749616","2,669043484","0,4353091563","-0,401130888","3,4057865193","0,2701332951",9
0,0,506272,44816,1068736,0,0,590,256,0,0,100,0,"-1,741823745","-0,170942718","0,0978963505","0,4738716518","-0,743011713","0,1817228785","-0,602006049","0,6138476688",7
0,0,507312,44824,1068736,0,32,736,328,0,1,99,0,"0,1382032384","-0,533305413","-0,203832638","0,3845792594","0,1774394327","-0,34261714","0,5685817159","-0,586887177",1
1,0,507620,44824,1068736,0,0,571,245,0,0,99,0,"-0,861663962","-0,540421223","0,7878908119","-0,566149241","-0,542322344","2,5077738773","0,2360421331","-0,044127026",10
0,0,507356,44824,1068740,0,0,615,279,0,1,99,0,"-0,152607689","-0,395166436","-0,177730981","-0,117057813","0,1300890651","-0,343489893","-0,078949276","-0,914153434",1
0,0,507132,44824,1068740,0,0,3920,342,0,1,99,0,"1,2385992295","-0,89022476","-1,266177539","-2,120332266","1,2654131592","-1,023857376","0,374679879","2,9261060189",6
0,0,507848,44824,1068744,0,8,560,253,0,0,100,0,"-1,798717288","-0,30810604","0,1098066001","0,6618317392","-0,765286097","0,1969392349","-0,433539141","0,5799378645",7
1,0,506852,44832,1068744,0,28,1007,249,0,0,100,0,"-1,408312802","-0,43892667","0,8446796824","-0,325884128","-0,412016953","2,4401826443","0,8349758074","1,1440731985",10
0,0,507236,44832,1068744,0,0,2132,302,0,0,99,0,"-0,228593194","-0,652388348","-0,566014402","-0,461432941","-0,170629645","-0,150240345","-0,354818419","1,8683730459",6
0,0,506752,44832,1068748,0,0,602,259,0,1,99,0,"-0,172263149","-0,317641737","-0,141186721","-0,127596348","0,1543268765","-0,359416169","-0,066686126","-0,920620831",1
0,0,506848,44832,1068748,0,0,628,272,0,0,100,0,"-1,71528716","-0,216372157","0,0603270731","0,4740663911","-0,759155416","0,1936692057","-0,608796165","0,649279671",7
0,0,506756,44832,1068752,0,0,439,215,0,0,100,0,"-1,909719533","-0,139090319","0,1899086257","0,5613522422","-0,766797493","0,1895647117","-0,591605391","0,4127437988",7
0,0,506788,44840,1068752,0,16,609,286,0,0,99,0,"-0,746066872","-0,421567625","-0,037843395","0,7366404944","-0,673223099","0,1655950898","-0,241844106","0,2023307692",7
1,0,506604,44840,1068756,0,0,423,211,0,0,100,0,"-1,815892493","-0,219956011","1,0120218802","-0,471968316","-0,628837123","2,5481189416","0,1900928417","0,315840573",10
1,0,503808,44840,1068756,0,0,605,272,0,0,99,0,"-0,605685234","-0,225660736","0,7914789937","-0,641963818","-0,498718227","2,4958069193","0,2088626563","0,1040030217",10
0,0,507516,44840,1068756,0,0,649,259,0,1,99,0,"-0,188773833","-0,378012706","-0,164460336","-0,139374108","0,1568302685","-0,362292558","-0,058125464","-0,885827597",1
0,0,507512,44840,1068760,0,0,555,253,0,0,100,0,"-1,814674122","-0,236921504","0,0985749729","0,5250779024","-0,778708861","0,2014735469","-0,603395274","0,5413026398",7
0,0,507480,44848,1068760,0,16,394,209,0,0,100,0,"-1,903997424","-0,21297245","0,2387218461","0,8816390101","-0,765667697","0,1980875194","-0,258361842","0,4248086237",7
0,0,507592,44848,1068764,0,0,597,280,0,0,100,0,"-1,740396692","-0,259827055","0,0517688207","0,516072762","-0,794767022","0,2158036033","-0,619225488","0,5978893188",7
0,0,508008,44848,1068764,0,0,429,210,0,0,100,0,"-1,980075237","-0,218626251","0,1847862823","0,593961734","-0,789672606","0,2006487236","-0,587000685","0,3676515631",7
0,0,507104,44848,1068764,0,0,619,306,0,0,99,0,"-0,777158267","-0,40993926","-0,104577027","0,4717614255","-0,724410999","0,1887175263","-0,590781844","0,129112079",7
0,0,507544,44848,1068768,0,0,488,220,0,0,100,0,"-1,913633391","-0,195284357","0,1599980299","0,5536662021","-0,771037793","0,1920291484","-0,587254955","0,4513689416",7
0,0,507296,44848,1068768,0,0,573,259,0,0,99,0,"-0,908860256","-0,384089076","-0,034669661","0,4814243217","-0,695363448","0,1631732221","-0,559150246","0,0538365283",7
0,0,506780,44856,1068768,0,48,651,285,0,0,99,0,"-0,595240776","-0,493494558","0,0226000176","1,2687808164","-0,606809154","0,1479193238","0,4333015807","0,4197945901",8
0,0,506824,44856,1068772,0,0,469,250,0,0,100,0,"-1,817919687","-0,144867299","0,137939451","0,5682591998","-0,79906387","0,2160626472","-0,616825404","0,459354962",7
0,0,507048,44856,1068772,0,0,512,235,0,0,100,0,"-1,845991192","-0,158480898","0,1405785233","0,5390275799","-0,771589595","0,1964328906","-0,597507047","0,4976409691",7
0,0,506516,44856,1068776,0,0,532,265,0,0,100,0,"-1,74608024","-0,138880241","0,1038376066","0,5308561202","-0,786766619","0,2117084391","-0,620146407","0,545501092",7
0,0,506368,44856,1068776,0,0,653,293,0,1,99,0,"-0,05345156","-0,287184236","-0,192823749","-0,142603351","0,1381619006","-0,341747903","-0,089006255","-0,838445526",1
0,0,507256,44864,1068780,0,16,919,410,0,0,99,0,"-0,368111313","-0,566215915","-0,290600171","0,6215662968","-0,70333157","0,2038707809","-0,295597995","0,5943332317",7
0,0,507448,44864,1068780,0,56,481,233,0,0,100,0,"-1,645608632","-0,329561347","0,272518392","1,5359793959","-0,695145103","0,1873918299","0,5705230384","0,7461614562",8
0,0,507376,44864,1068784,0,0,693,285,0,0,99,0,"-0,805754693","-0,40674681","-0,103688288","0,426593539","-0,684011065","0,1611857488","-0,562756586","0,20033482",7
0,0,507696,44864,1068784,0,0,456,221,0,0,100,0,"-1,927027569","-0,183826973","0,1676250074","0,5816679881","-0,789922916","0,2043224563","-0,59360951","0,4115216153",7
1,0,507264,44864,1068784,0,0,632,282,0,0,99,0,"-0,73010768","-0,49524108","0,7300531787","-0,580316469","-0,562202241","2,5291343941","0,2118542225","0,0505972754",10
0,0,506572,44872,1068788,0,24,715,298,0,0,99,0,"-0,628800225","-0,408254744","-0,062955695","0,8215311594","-0,637782801","0,1539542992","-0,070733706","0,3779480692",7
0,0,506828,44872,1068788,0,0,542,240,0,0,100,0,"-1,80968584","-0,127636064","0,1287866778","0,5237643887","-0,76601756","0,1953805316","-0,598549767","0,5403612067",7
0,0,506800,44872,1068792,0,0,504,238,0,0,100,0,"-1,827032738","-0,118118858","0,1432625172","0,5456488229","-0,777253482","0,2019830443","-0,602808462","0,4965531753",7
0,0,506960,44872,1068796,0,0,665,278,0,0,99,0,"-0,81060377","-0,352233967","-0,080907934","0,4350539452","-0,68186366","0,1603072943","-0,562892221","0,176532137",7
0,0,506880,44872,1068796,0,8,539,254,0,0,99,0,"-0,874608409","-0,331771731","0,0061529837","0,637890267","-0,687765544","0,1657729753","-0,395613963","0,0666049441",7
0,0,506048,44880,1068800,0,28,858,345,0,1,99,0,"0,277197976","-0,3744306","-0,252536631","0,2419390061","0,2050489976","-0,352817303","0,4830911581","-0,426220268",1
0,0,505236,44880,1068800,0,0,468,231,0,0,99,0,"-0,907338614","-0,135140693","0,05909381","0,5032512687","-0,677615404","0,1549996894","-0,559582866","-0,023193464",7
0,0,506816,44880,1068804,0,0,658,286,0,0,99,0,"-0,786756198","-0,334967695","-0,086447533","0,4428858844","-0,692206636","0,1687205474","-0,571331348","0,1754240398",7
0,0,506892,44880,1068804,0,0,707,282,0,1,99,0,"-0,077184292","-0,299523277","-0,200792587","-0,163451921","0,1548701296","-0,353392262","-0,072056022","-0,792802573",1
0,0,506820,44880,1068804,0,0,447,240,0,0,100,0,"-1,843029215","-0,102720511","0,1584838128","0,5845004647","-0,802196857","0,2179476942","-0,613616663","0,4313727752",7
0,0,506704,44888,1068796,0,16,501,236,0,0,99,0,"-0,884444903","-0,301033825","0,0608495378","0,7925408531","-0,670116152","0,1590508306","-0,220999184","0,0633438503",7
0,0,507332,44888,1068808,0,0,630,267,0,0,100,0,"-1,736171996","-0,181691009","0,0631809478","0,4971847327","-0,774335502","0,2045007511","-0,606819803","0,6394137341",7
1,0,507152,44888,1068812,0,0,622,250,0,0,100,0,"-1,668810809","-0,261208212","0,8988303943","-0,550155688","-0,617650544","2,5491969283","0,1871009353","0,5474226314",10
0,0,507412,44888,1068812,0,0,773,304,0,1,99,0,"-0,025721767","-0,358591658","-0,254127938","-0,181121894","0,1454048434","-0,34492123","-0,079071173","-0,721704717",1
0,0,507204,44888,1068816,0,0,476,228,0,0,99,0,"-1,001603894","-0,287894036","0,0368242976","0,5370539894","-0,706090288","0,1675947007","-0,551584717","-0,065487277",7
0,0,507024,44896,1068816,0,16,568,297,0,0,99,0,"-0,735431524","-0,371697858","-0,038562434","0,7890460463","-0,71653657","0,1966863525","-0,260062233","0,1551931685",7
0,0,507184,44896,1068816,0,0,618,287,0,0,100,0,"-1,687072045","-0,172347644","0,0443798341","0,5136982211","-0,798910043","0,2234766589","-0,625785542","0,6370605373",7
0,0,506900,44896,1068820,0,0,502,244,0,0,100,0,"-1,81368505","-0,099765127","0,1366055251","0,5591427385","-0,791497185","0,2128870204","-0,609283439","0,4948148022",7
1,0,507412,44896,1068820,0,0,777,285,0,1,99,0,"0,034867795","-0,44348387","0,5785642687","-1,230889584","0,3036846374","1,9985450132","0,7182464771","-0,804960698",10
0,0,507704,44896,1068824,0,0,440,245,0,0,100,0,"-1,872373431","-0,15872636","0,1445813339","0,6130636561","-0,828328038","0,2335118427","-0,617596699","0,4029696581",7
0,0,507632,44904,1068824,0,16,598,265,0,0,100,0,"-1,696528231","-0,224286985","0,1082528051","0,8033732378","-0,765668661","0,210125899","-0,275893981","0,678935499",7
0,0,506792,44904,1068828,0,0,593,276,0,0,99,0,"-0,827202821","-0,285701632","-0,052497017","0,4850627734","-0,710552164","0,1798857675","-0,574738838","0,098316689",7
0,0,506220,44904,1068828,0,0,509,235,0,0,100,0,"-1,797577304","-0,026921545","0,1543387898","0,5400904415","-0,770202162","0,2006716655","-0,603089068","0,5174214268",7
0,0,506028,44904,1068832,0,0,725,315,0,0,100,0,"-1,527895341","-0,100803054","-0,008485468","0,4417912033","-0,772041087","0,2148903738","-0,63555218","0,800941583",7
0,0,506472,44904,1068832,0,0,467,224,0,0,100,0,"-1,849779528","-0,033548734","0,1777584423","0,5655086665","-0,778159421","0,2031777098","-0,599954239","0,458463609",7
0,0,506584,44904,1068832,0,0,632,295,0,1,99,0,"-0,056331487","-0,241945142","-0,188751648","-0,109614632","0,1136571488","-0,323979815","-0,096389451","-0,865620635",1
0,0,506528,44912,1068836,0,32,609,289,0,0,100,0,"-1,518122634","-0,184770966","0,1246615781","1,0662389659","-0,743375218","0,2144844552","0,0375199759","0,8135611167",7
0,0,507576,44912,1068836,0,0,631,273,0,0,99,0,"-0,854762365","-0,344234368","-0,069544521","0,4777695397","-0,708518417","0,1767732345","-0,565066998","0,1211108306",7
0,0,506700,44912,1068836,0,56,618,251,0,0,100,0,"-1,508048275","-0,237913853","0,2201167564","1,4611593037","-0,663100487","0,1756201796","0,5719181716","0,9319508203",8
0,0,507668,44912,1068836,0,0,645,289,0,1,99,0,"-0,114166793","-0,320125716","-0,198093039","-0,0972963","0,1048042055","-0,321684064","-0,08735779","-0,880527424",1
0,0,506548,44912,1068840,0,0,684,315,0,0,100,0,"-1,565942684","-0,128326924","-0,00180406","0,4793771197","-0,797372731","0,2295457905","-0,641050156","0,7405492598",7
1,0,506948,44920,1068844,0,24,772,350,0,1,99,0,"0,3060416039","-0,487756023","0,5600248155","-0,783215139","0,2766408579","2,0443015814","1,1636924283","-0,647477082",10
2,0,507408,44920,1068844,0,0,469,225,0,0,100,0,"-1,687335724","-0,310261825","1,7853159564","-1,494028963","-0,519841048","4,9294108319","0,9643833345","0,2752147134",11
0,0,506892,44920,1068848,0,0,728,289,0,1,99,0,"-0,044771905","-0,256390559","-0,213611155","-0,160529657","0,1458376114","-0,344244194","-0,077097229","-0,76446149",1
0,0,507232,44920,1068848,0,0,543,250,0,0,100,0,"-1,795110451","-0,106899197","0,1139360279","0,5506683851","-0,794007442","0,2160863085","-0,608610526","0,5366780988",7
0,0,506856,44920,1068848,0,4,692,320,0,1,99,0,"0,0296945054","-0,2824274","-0,231595336","-0,05522597","0,1078567386","-0,313422181","-0,024264822","-0,7725623",1
0,0,506940,44928,1068852,0,16,528,285,0,0,99,0,"-0,766349963","-0,308930974","-0,008606874","0,8163134436","-0,72463544","0,2019666896","-0,258685694","0,1080582632",7
0,0,506908,44928,1068852,0,0,487,240,0,0,100,0,"-1,821667392","-0,054517339","0,1478686484","0,5765719997","-0,800372432","0,2196650462","-0,610354217","0,4770541474",7
0,0,506460,44928,1068856,0,0,456,215,0,0,100,0,"-1,868296787","0,0063400364","0,1937702731","0,5752392988","-0,778183846","0,2033229718","-0,595887435","0,4436869794",7
0,0,506620,44928,1068856,0,0,534,273,0,0,100,0,"-1,716357729","-0,06139008","0,0961633745","0,5579054892","-0,812932098","0,2332271128","-0,630700738","0,5508597449",7
0,0,507024,44928,1068856,0,0,486,248,0,0,100,0,"-1,809454558","-0,069746021","0,1368753924","0,5832321038","-0,810996367","0,2271220259","-0,616726502","0,4758803628",7
0,0,507092,44936,1068860,0,16,586,305,0,0,99,0,"-0,705092893","-0,334579106","-0,052527528","0,7955819759","-0,728822562","0,2078063697","-0,266207036","0,1786884725",7
0,0,507212,44936,1068860,0,0,396,207,0,0,100,0,"-1,942401021","-0,032253452","0,2133323114","0,6250853127","-0,805899796","0,2175897562","-0,597212527","0,3524265224",7
0,0,506284,44936,1068864,0,0,459,230,0,0,99,0,"-0,949781591","-0,148779454","0,0535041105","0,5458237848","-0,710299366","0,1757530232","-0,561151522","-0,058795696",7
0,0,506924,44936,1068864,0,0,653,281,0,0,100,0,"-1,666306308","-0,099409378","0,0465306463","0,4969404013","-0,785053999","0,2172919445","-0,618767012","0,6834953127",7
0,0,506068,44936,1068868,0,0,500,258,0,1,99,0,"-0,157580093","-0,11135875","-0,094398519","-0,045967692","0,1054019041","-0,321496194","-0,08983018","-1,016907015",1
0,0,506708,44944,1068868,0,20,526,241,0,0,100,0,"-1,708501491","-0,07851526","0,1824452653","0,9002492658","-0,754107472","0,2068347926","-0,188624297","0,633529292",7
0,0,506920,44944,1068868,0,0,556,266,0,1,99,0,"-0,157042735","-0,186968023","-0,131420869","-0,057877571","0,1014155387","-0,319401249","-0,086169115","-0,971114371",1
0,0,507592,44944,1068872,0,0,612,244,0,1,99,0,"-0,216919375","-0,234366519","-0,129562301","-0,089816758","0,1334467757","-0,343986132","-0,058072643","-0,931944929",1
0,0,508240,44944,1068872,0,0,812,314,0,1,99,0,"-0,015215707","-0,369128527","-0,285367055","-0,167040046","0,1223215271","-0,327751857","-0,082778197","-0,692255578",1
0,0,507424,44944,1068876,0,0,493,244,0,0,100,0,"-1,831021376","-0,080502085","0,1357161071","0,5896959852","-0,814675228","0,2287824575","-0,612446147","0,4727955017",7
0,0,506568,44952,1068880,0,16,556,269,0,1,99,0,"-0,065225325","-0,193143919","-0,094835581","0,2161401578","0,1291213436","-0,323479586","0,2444850541","-0,876305765",1
0,0,507616,44952,1068880,0,0,622,264,0,1,99,0,"-0,167648682","-0,242524091","-0,157205941","-0,083525408","0,1139925894","-0,328544735","-0,073249769","-0,913365456",1
0,0,507344,44952,1068884,0,0,570,259,0,1,99,0,"-0,185519764","-0,208369394","-0,131751303","-0,059126324","0,1048482949","-0,323094184","-0,07781342","-0,968127513",1
0,0,507172,44952,1068884,0,0,650,273,0,0,100,0,"-1,693463434","-0,09304499","0,0552387232","0,5047454877","-0,78567548","0,2168310236","-0,613140218","0,6713275095",7
0,0,506544,44952,1068888,0,0,611,375,0,0,99,0,"-0,575830061","-0,279283504","-0,174694787","0,5312752468","-0,81419502","0,2622533882","-0,656137812","0,1638231186",7
0,0,507020,44960,1068888,0,16,555,253,0,0,100,0,"-1,698447845","-0,085988369","0,1469387296","0,8299168369","-0,771729068","0,2169848809","-0,277819181","0,6429021579",7
1,0,506856,44960,1068892,0,0,608,261,0,1,99,0,"-0,042117346","-0,272910976","0,6704932364","-1,129125924","0,2616745888","2,0257572335","0,706432605","-0,991854159",10
0,0,507144,44960,1068892,0,0,504,239,0,0,100,0,"-1,821471704","-0,034483024","0,1428504158","0,5802107395","-0,80458627","0,2235501577","-0,60841551","0,4914717447",7
0,0,506940,44960,1068896,0,56,775,310,0,1,99,0,"0,2601748254","-0,38477143","-0,127906073","0,8027676285","0,2249295208","-0,34835785","1,0812437707","-0,407173643",1
0,0,507356,44960,1068896,0,0,497,255,0,0,100,0,"-1,798058008","-0,062874079","0,1226303486","0,5961789085","-0,827297998","0,2393908591","-0,621969792","0,4838471954",7
0,0,507172,44960,1068896,0,4,449,219,0,0,100,0,"-1,871551165","-0,024782973","0,1930047424","0,6742631934","-0,797457207","0,218734469","-0,516888012","0,4410612312",7
0,0,506476,44968,1068900,0,24,588,280,0,1,99,0,"0,0127262532","-0,199416086","-0,09844336","0,343368315","0,1404792493","-0,321939669","0,4064223016","-0,790199714",1
0,0,507116,44968,1068900,0,0,438,224,0,0,100,0,"-1,876828953","-0,001411588","0,1824338495","0,6155726508","-0,814289238","0,227663428","-0,606898613","0,4108656598",7
0,0,507092,44968,1068900,0,0,558,248,0,0,99,0,"-0,903127032","-0,202700117","-0,007142118","0,5190101664","-0,714038456","0,1809410946","-0,560698859","0,0423937461",7
0,0,507592,44968,1068904,0,0,568,299,1,0,99,0,"0,5274044817","-0,851653998","-0,507242354","1,1860255366","-1,803868044","0,9202735906","-1,432193514","0,1071325098",7
1,0,507384,44968,1068904,0,8,558,251,0,0,100,0,"-1,650374459","-0,191318343","0,9367214663","-0,342542752","-0,651002433","2,5796578628","0,339181384","0,51326853",10
0,0,507032,44976,1068908,0,28,632,307,0,1,99,0,"0,08215446","-0,27310234","-0,142772873","0,4114569746","0,1239662691","-0,305746273","0,4756877534","-0,722487144",1
0,0,507144,44976,1068908,0,0,474,222,0,0,100,0,"-1,867385842","0,00285786","0,1739828525","0,5955506038","-0,801499481","0,2200040971","-0,600211125","0,451225818",7
0,0,507724,44976,1068912,0,0,658,264,0,1,99,0,"-0,153821274","-0,225410931","-0,168178609","-0,09601071","0,1196084036","-0,330678609","-0,069022401","-0,873670862",1
0,0,507768,44976,1068912,0,0,675,297,0,1,99,0,"-0,075430329","-0,256144291","-0,214745941","-0,089963321","0,0906992418","-0,307988785","-0,093132734","-0,843053303",1
0,0,507892,44976,1068912,0,0,636,310,0,0,100,0,"-1,644142071","-0,148038384","0,0063541551","0,5521358896","-0,846791723","0,2596378247","-0,645113079","0,6511675717",7
0,0,507720,44984,1068916,0,16,885,352,0,1,99,0,"0,1974352942","-0,35688781","-0,310591712","0,0855139419","0,1353615833","-0,314948096","0,2281327026","-0,494829023",1
0,0,502948,44984,1072484,0,0,905,371,0,0,99,0,"-0,230507736","0,3032885905","-0,204957285","0,3255618112","-0,665748391","0,1934035269","-0,622610638","0,6194562107",7
0,0,496080,44984,1080544,0,0,894,335,0,1,99,0,"0,8650369699","1,5839946232","-0,155709516","-0,311741666","0,2755669504","-0,348575297","-0,132140413","-0,196139596",2
0,0,495936,44984,1080548,0,0,947,381,0,1,99,0,"0,9950173242","1,5545129858","-0,227090662","-0,325180191","0,2492684846","-0,324953001","-0,1617789","-0,114344181",2
1,0,494160,44984,1080552,0,0,844,381,0,1,99,0,"1,1398815843","1,6092764262","0,6361211751","-1,336608188","0,3802854532","2,041929539","0,5998604321","-0,268454202",10
0,0,495888,44992,1080556,0,28,1067,456,0,1,99,0,"1,3291546129","1,4189219462","-0,293418067","0,1226543795","0,2606641259","-0,300303562","0,3803242383","0,2007017515",2
0,0,496088,44992,1080560,0,0,914,361,0,1,99,0,"0,9324314631","1,5719089738","-0,193624666","-0,308970914","0,253724631","-0,330669859","-0,150712406","-0,163352581",2
0,0,495828,44992,1080564,0,0,844,369,0,1,99,0,"0,9364316922","1,5978907113","-0,178878056","-0,267130427","0,2243342347","-0,310877984","-0,168563744","-0,234395838",2
0,0,495580,44992,1080568,0,0,856,353,0,1,99,0,"0,916736671","1,6292154147","-0,159731065","-0,286775828","0,249421258","-0,32805099","-0,154342176","-0,220022525",2
0,0,495908,44992,1080568,0,0,923,368,0,1,99,0,"0,9601279587","1,5810996643","-0,202826361","-0,314534041","0,2526499138","-0,328448022","-0,155477628","-0,145699007",2
0,0,495864,45000,1080572,0,28,799,343,0,1,99,0,"0,9780153692","1,554017007","-0,070713677","0,2357188977","0,279666851","-0,329101125","0,4305966527","-0,148974984",2
0,0,495468,45000,1080576,0,0,1008,357,0,1,99,0,"0,9897207106","1,6243370904","-0,209459653","-0,377835682","0,3003050355","-0,357603426","-0,13513827","-0,040071787",2
0,0,495256,45000,1080576,0,0,756,320,0,1,99,0,"0,8221241321","1,7053052065","-0,083848996","-0,244724955","0,2510348899","-0,332942694","-0,144126644","-0,338826898",2
0,0,495220,45000,1080580,0,0,889,391,0,1,99,0,"1,0331526495","1,6368130521","-0,211997187","-0,293361046","0,2259121959","-0,306355184","-0,181582479","-0,158359303",2
0,0,495084,45000,1080584,0,0,833,330,0,1,99,0,"0,8816772413","1,7019822559","-0,117706601","-0,290456883","0,2713376283","-0,343275395","-0,14091201","-0,241858494",2
0,0,494492,45008,1080588,0,16,723,326,0,1,99,0,"0,9276532987","1,7360274367","-0,035832516","0,0431085422","0,2704890755","-0,330523595","0,1780264846","-0,270339795",2
0,0,494596,45008,1080588,0,0,844,326,0,1,99,0,"0,9014152388","1,7541447693","-0,109736374","-0,305969218","0,2857148961","-0,350972693","-0,137691305","-0,217778915",2
0,0,495508,45008,1080592,0,0,951,336,0,1,99,0,"0,9212276787","1,6555558069","-0,166022416","-0,349465607","0,2989471449","-0,359654768","-0,127209671","-0,114208302",2
0,0,494936,45008,1080596,0,76,815,353,0,0,100,0,"-0,325170648","1,6243649841","0,2571779922","1,6555532699","-0,538643933","0,2014422103","0,8897706772","1,6879951968",8
0,0,496360,45008,1080596,0,0,861,314,0,1,99,0,"0,7981521551","1,6137124623","-0,121598262","-0,288342895","0,2751116495","-0,350682673","-0,1209944","-0,248048242",2
1,0,496180,45016,1080600,0,24,2319,335,0,1,99,0,"1,6022002348","1,2424886414","0,2713407543","-1,800025805","0,961770706","1,6943936389","1,3674285919","1,4912117865",10
0,0,496668,45016,1080604,0,36,809,335,0,1,99,0,"0,9632102146","1,4910022183","-0,0549715","0,3846674619","0,2879383849","-0,330823523","0,6068094425","-0,11826877",2
0,0,495992,45016,1080604,0,0,734,299,0,1,99,0,"0,73589117","1,6838518279","-0,059166675","-0,222024445","0,2489438183","-0,335722687","-0,129644395","-0,390227066",2
0,0,495260,45016,1080608,0,0,924,337,0,1,99,0,"0,926899038","1,6902058414","-0,155482681","-0,334580269","0,2903338395","-0,353119613","-0,133283424","-0,138219956",2
0,0,495720,45016,1080608,0,0,795,286,0,1,99,0,"0,742431423","1,7080240961","-0,058460269","-0,270785804","0,2890559233","-0,361506872","-0,110427315","-0,317623926",2
0,0,495832,45024,1080612,0,20,853,346,0,1,99,0,"0,9786934561","1,6006446997","-0,106956936","0,0726210246","0,2775269971","-0,331141583","0,2675459378","-0,125898539",2
