r,b,free,buff,cache,bi,bo,in,cs,us,sy,id,wa,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Cluster
0,0,522092,44776,1061560,0,0,928,305,0,1,99,0,"-0,770145986","0,0566399993","0,7730704442","-0,100096877","-0,719242988","0,2170909975","0,7076980557","0,4664664265",3
0,0,521840,44776,1061564,0,0,810,288,0,1,99,0,"-1,111743179","-0,049829033","0,8391190762","-0,036462916","-0,653019556","0,202753321","0,7280551769","0,4278120025",3
0,0,521700,44776,1061568,0,8,732,256,0,1,99,0,"-1,373032377","-0,142756001","0,9578081102","0,03244882","-0,472493646","0,0455370299","0,6049007426","0,5482135204",3
0,0,521844,44776,1061568,0,0,726,266,0,1,99,0,"-1,394554318","-0,134407169","0,8780012627","0,0082960618","-0,609965653","0,1924105653","0,7518800184","0,4323935953",3
0,0,521460,44784,1061568,0,28,730,293,0,1,99,0,"-1,153414132","-0,10111804","1,3245561458","0,0908969603","-0,143164999","-0,302355601","0,2751746411","0,7312718035",3
0,0,521688,44784,1061568,0,0,769,267,0,1,99,0,"-1,282309512","-0,090188183","0,8225530008","-0,011772165","-0,623415106","0,1929283296","0,7256769541","0,4390457162",3
0,0,521816,44784,1061572,0,0,654,254,0,1,99,0,"-1,614327122","-0,188129102","0,9240900282","0,0457667307","-0,573844618","0,1855179206","0,7731111226","0,424147788",3
0,0,521712,44784,1061572,0,0,745,271,0,1,99,0,"-1,328451253","-0,103583165","0,8586605268","-0,00070536","-0,614822025","0,1932796113","0,7377537412","0,4236736764",3
1,0,518168,44784,1061576,0,0,801,257,0,1,99,0,"-1,0415948","-0,160711126","0,2645118591","-0,343518218","1,2914672642","0,9926695551","1,2322105678","0,3704233058",6
1,0,517912,44792,1061576,0,16,698,295,1,1,99,0,"0,0340311834","0,0956516054","1,9067807261","-0,035902081","1,5557947872","1,0435864062","1,4656434266","-0,490182669",6
0,0,521400,44792,1061580,0,0,964,317,0,1,99,0,"-0,623048127","0,1173809367","0,7074548702","-0,112893586","-0,712544684","0,2129787292","0,6505877416","0,4111779292",3
0,0,521432,44792,1061580,0,0,689,291,0,1,99,0,"-1,391085809","-0,114204853","0,9406076412","0,0269215255","-0,58523786","0,1926569965","0,7466937794","0,345001644",3
0,0,521040,44792,1061584,0,0,706,243,0,1,99,0,"-1,502394108","-0,151848696","0,7834972355","0,0294836417","-0,564642335","0,1738368978","0,6953578616","0,4077076149",3
0,0,521860,44792,1061584,0,0,847,281,0,1,99,0,"-1,049216241","-0,003277185","0,7849136534","-0,054606524","-0,668088662","0,2037584239","0,7138718177","0,462670978",3
0,0,521296,44800,1061588,0,16,644,269,0,1,99,0,"-1,501968319","-0,161892868","1,1670885519","0,1019011828","-0,290284624","-0,101704613","0,484552742","0,5707949681",3
1,0,519724,44800,1061588,0,0,814,288,0,1,99,0,"-0,954210436","-0,085418714","0,441335037","-0,371458352","1,2188647176","1,0262159851","1,3490204514","0,4469457154",6
0,0,521500,44800,1061588,0,0,680,260,0,1,99,0,"-1,523927272","-0,139053361","0,8847865708","0,0348099376","-0,575152288","0,1847586299","0,7441360753","0,4048022022",3
0,0,521648,44800,1061592,0,0,725,269,0,1,99,0,"-1,38662263","-0,095094965","0,8692294128","0,0096110445","-0,603014622","0,191725291","0,7408488056","0,4190825296",3
0,0,521772,44800,1061592,0,0,816,273,0,1,99,0,"-1,152405381","-0,022305022","0,7921429149","-0,037427567","-0,648890372","0,1991163405","0,7168673899","0,4597593837",3
0,0,520996,44808,1061592,0,16,624,263,0,1,99,0,"-1,564686358","-0,172307919","1,1508290151","0,1156039909","-0,268591209","-0,108381689","0,4692711064","0,5523444266",3
0,0,521236,44816,1061588,0,32,783,300,0,1,99,0,"-0,981305769","-0,006899089","1,3255727793","0,0770006258","-0,094195247","-0,370307147","0,178476469","0,7871316111",3
0,0,520884,44840,1061584,20,32,842,349,0,1,99,0,"-0,633978591","0,1082338006","1,3591946013","0,4092347488","-0,136663345","-0,059050338","-0,004883311","0,8245319151",3
0,0,520948,44840,1061604,0,56,866,298,0,1,99,0,"-0,67047656","0,0831843686","1,56994452","0,1108797818","0,2763230702","-0,796183437","-0,265192119","1,1306259247",3
0,0,522244,44840,1061604,0,0,833,308,0,1,99,0,"-1,014103422","0,0895645549","0,8884936724","-0,057152334","-0,683968703","0,2193342214","0,7589608225","0,4538922013",3
0,0,521972,44840,1061608,0,0,679,256,0,1,99,0,"-1,564188298","-0,079222252","0,9116885396","0,029550077","-0,591352885","0,1928684361","0,7788170178","0,4614196451",3
0,0,521836,44840,1061608,0,0,808,266,0,1,99,0,"-1,207779313","0,026480811","0,7879259922","-0,03443755","-0,645932663","0,1999757328","0,7244226018","0,4869561092",3
2,0,521400,44848,1061612,0,32,694,281,0,1,99,0,"-1,100487291","-0,169887365","0,932554184","-0,588251819","3,5331537136","1,3306263399","1,7588178764","1,1569695173",5
0,0,521536,44848,1061612,0,0,790,302,0,1,99,0,"-1,12110286","0,0599081346","0,864592552","-0,027720041","-0,636847819","0,2055043329","0,7235153666","0,3939295777",3
0,0,521292,44848,1061612,0,0,1001,359,0,2,98,0,"1,1821700813","0,0126116519","-0,209523987","-0,571019466","-1,207151303","0,1837440312","0,9403716512","1,8830749646",1
0,0,521348,44848,1061616,0,36,742,301,0,1,99,0,"-1,071755562","0,0137366437","1,4379815401","0,10700037","-0,014621829","-0,439550981","0,1384385176","0,8405835024",3
0,0,520684,44848,1061616,0,0,592,223,0,1,99,0,"-1,85481829","-0,172429768","0,8278414694","0,0908261278","-0,495600059","0,1605347155","0,7093146804","0,386178649",3
0,0,521456,44848,1061620,0,0,834,312,0,1,99,0,"-0,97591062","0,103145265","0,8345163897","-0,050159444","-0,65599412","0,2093368118","0,7048441572","0,3881902522",3
0,0,521420,44856,1061624,0,16,739,256,0,1,99,0,"-1,329962068","-0,015975302","1,0445667334","0,053433271","-0,333270015","-0,095767353","0,4563301105","0,6618660019",3
0,0,516896,44856,1061624,0,8,900,288,0,1,99,0,"-0,722157742","0,1117159206","0,4751775984","-0,007141216","-0,375912079","-0,003621628","0,2197952599","0,2119985196",3
1,0,521064,44856,1061628,0,0,699,268,0,1,99,0,"-1,360805626","-0,095954814","0,6186692137","-0,327663124","1,2249636262","1,0379947947","1,4826743816","0,5574728601",6
0,0,520856,44856,1061628,0,0,783,269,0,1,99,0,"-1,233179608","0,0308430707","0,7437300289","-0,012625338","-0,599054991","0,1860524183","0,6666830764","0,3997441532",3
0,0,521416,44856,1061632,0,0,938,309,0,1,99,0,"-0,7307383","0,1907242849","0,7146074787","-0,101201302","-0,6994809","0,213379494","0,6622895892","0,4366852938",3
0,0,522336,44864,1061632,0,28,669,260,0,1,99,0,"-1,463425131","-0,048950829","1,3781452466","0,1138475127","-0,139872353","-0,297184942","0,352517693","0,8593571436",3
0,0,520844,44864,1061632,0,0,672,231,0,1,99,0,"-1,638971629","-0,078151275","0,7732908012","0,0477357232","-0,539078326","0,1700146207","0,6943157253","0,4230732018",3
0,0,521580,44864,1061636,0,0,798,291,0,1,99,0,"-1,144555622","0,0812613686","0,8336568673","-0,031174507","-0,638885727","0,2043124373","0,720404476","0,4256837961",3
0,0,521388,44864,1061636,0,0,757,262,0,1,99,0,"-1,339488239","0,0202361824","0,7962464584","-0,00465464","-0,605530703","0,1911245266","0,7118273413","0,4455603382",3
0,0,518976,44864,1061636,0,0,950,339,0,1,99,0,"-0,525610861","0,2278413338","0,579446098","-0,085784559","-0,621903333","0,1869292695","0,4972463333","0,1998697272",3
0,0,521368,44872,1061632,0,16,641,239,0,1,99,0,"-1,632202461","-0,081952906","1,104470681","0,104509765","-0,28341289","-0,105250549","0,4843297381","0,6524144233",3
0,0,522004,44872,1061640,0,0,768,273,0,1,99,0,"-1,295237555","0,0555638429","0,8571602463","-0,018487072","-0,636513262","0,2044166575","0,7555443907","0,4811343934",3
0,0,521964,44872,1061644,0,0,859,267,0,1,99,0,"-1,090453871","0,1176684054","0,7445974227","-0,062372485","-0,673436406","0,2064985285","0,7163497587","0,5269614344",3
0,0,520800,44872,1061648,0,0,726,235,0,1,99,0,"-1,492836398","-0,020543205","0,7214665482","0,0205302342","-0,562299248","0,1736013161","0,6727048827","0,4377155709",3
0,0,520804,44872,1061648,0,0,963,345,0,1,99,0,"-0,530598825","0,2675460488","0,7211827289","-0,112798939","-0,697652441","0,2168364387","0,6236468641","0,3399329087",3
0,0,521024,44880,1061648,0,16,697,274,0,1,99,0,"-1,365373782","0,0066282249","1,0973181872","0,0750747337","-0,304949943","-0,097073474","0,4520036401","0,5888004584",3
0,0,522048,44880,1061656,0,0,773,254,0,1,99,0,"-1,351636163","0,0538761883","0,8117304874","-0,019033281","-0,635000372","0,2003060355","0,7502395437","0,5233935359",3
1,0,521444,44880,1061656,0,0,839,320,0,1,99,0,"-0,85446041","0,1019429952","0,6171224889","-0,409431949","1,13454984","1,0667913023","1,4768722162","0,5603193514",6
0,0,521700,44880,1061660,0,0,802,286,0,1,99,0,"-1,159541099","0,10612477","0,826427033","-0,03430762","-0,643678027","0,2057827304","0,7263081346","0,4509225434",3
0,0,521384,44880,1061660,0,68,1169,392,0,2,98,0,"2,0112368462","0,2082870445","0,7130541452","-0,455761119","-0,172265959","-1,003626627","-0,216180043","2,817953024",10
0,0,520696,44888,1061660,0,20,713,249,0,1,99,0,"-1,385571978","0,0035900066","1,0578193837","0,0859799253","-0,226754098","-0,178969415","0,3487799293","0,670685562",3
0,0,520536,44888,1061664,0,56,706,259,0,1,99,0,"-1,198212179","-0,000677333","1,6151180617","0,1984906583","0,3732768587","-0,818455704","-0,245752107","1,116974219",3
0,0,521024,44888,1061664,0,0,945,304,0,1,99,0,"-0,72660652","0,2395206591","0,6635985651","-0,100910728","-0,686486615","0,2083384744","0,6320099177","0,4283874632",3
0,0,520452,44888,1061664,0,0,742,285,0,1,99,0,"-1,274757658","0,0652318536","0,789754483","0,0085965852","-0,570286328","0,1845699501","0,6610747362","0,3326694633",3
0,0,521388,44888,1061668,0,0,948,312,0,1,99,0,"-0,702811859","0,2523564989","0,7068145962","-0,107422095","-0,703631647","0,2161852068","0,6593387447","0,4437155498",3
0,0,521184,44896,1061668,0,24,730,297,0,1,99,0,"-1,177027282","0,0793706483","1,2460716698","0,0773216882","-0,199929212","-0,227686302","0,3290005993","0,6856428033",3
0,0,521052,44896,1061672,0,0,902,366,0,1,99,0,"-0,622120283","0,2827895148","0,8508804082","-0,088998078","-0,685881162","0,2250159344","0,6728874902","0,3038106236",3
0,0,521096,44896,1061672,0,0,971,352,0,1,99,0,"-0,50159159","0,3205115203","0,7499945907","-0,121703025","-0,714039295","0,2249684136","0,6450469236","0,3613307884",3
0,0,521572,44896,1061676,0,0,704,241,0,1,99,0,"-1,555839707","0,0122040354","0,8169038149","0,0215404079","-0,583107773","0,1871075902","0,7387481641","0,4858188813",3
0,0,521956,44896,1061676,0,0,835,285,0,1,99,0,"-1,093388235","0,1567657423","0,8084657095","-0,053813693","-0,66751242","0,2118168649","0,7324696254","0,4917593834",3
0,0,521256,44904,1061676,0,40,718,280,0,1,99,0,"-1,195729467","0,0626242157","1,465326943","0,1330054149","0,0712986714","-0,515929294","0,0709232825","0,9325475995",3
0,0,521040,44904,1061680,0,0,779,283,0,1,99,0,"-1,212297802","0,1198225433","0,7911771723","-0,016277481","-0,608023124","0,1954271482","0,68875681","0,4029111661",3
0,0,520664,44904,1061684,0,4,896,310,0,1,99,0,"-0,801331807","0,2316943901","0,7597254571","-0,062116665","-0,587086054","0,1322296743","0,5625316181","0,4274438956",3
0,0,521472,44904,1061684,0,0,758,269,0,1,99,0,"-1,325385395","0,0929396864","0,8151754486","-0,008463941","-0,610987687","0,1967776779","0,7219599722","0,4529856828",3
0,0,521264,44904,1061684,0,0,698,270,0,1,99,0,"-1,463458801","0,047865434","0,8643996162","0,0233722725","-0,577033605","0,1910831192","0,7301908578","0,4097742746",3
0,0,521308,44904,1061688,0,0,788,271,0,1,99,0,"-1,239619422","0,1167783347","0,7752703005","-0,021907933","-0,618612246","0,1963790795","0,6998083306","0,4491735853",3
0,0,521204,44912,1061692,0,16,782,273,0,1,99,0,"-1,172792887","0,1222612363","1,0175691586","0,0299723964","-0,348777892","-0,088706208","0,4339878981","0,6507286743",3
0,0,520896,44912,1061696,0,0,1073,353,1,2,98,0,"2,4544728112","0,4500987941","0,8944526693","-0,392869756","-1,266112876","0,5159529428","1,347025597","0,9689984304",1
1,0,520468,44912,1061696,0,0,672,222,0,1,99,0,"-1,581252463","-0,075816383","0,4932168164","-0,303367262","1,2721215679","1,01787818","1,4371550605","0,6004129568",6
0,0,521252,44912,1061696,0,0,687,282,0,1,99,0,"-1,450917298","0,0647728654","0,9016705085","0,0269515235","-0,57505367","0,1943034853","0,7381729112","0,3852804352",3
1,0,520628,44912,1061700,0,0,953,308,0,1,99,0,"-0,597927178","0,2222582492","0,4043840112","-0,456775366","1,1182616097","1,0586359292","1,373864549","0,5763706046",6
0,0,520604,44920,1061700,0,16,653,247,0,1,99,0,"-1,563788441","0,0087952394","1,0473576669","0,1037815481","-0,26219603","-0,110861647","0,4312245283","0,5990368472",3
0,0,520484,44920,1061700,0,0,660,233,0,1,99,0,"-1,664538918","0,0029955125","0,7590360455","0,055233564","-0,520763056","0,1679581191","0,6770732036","0,4045502602",3
0,0,520628,44920,1061704,0,0,734,278,0,1,99,0,"-1,3318249","0,1049052418","0,7940949187","0,0105515708","-0,571313076","0,1866471464","0,6755840171","0,3660421086",3
0,0,521628,44920,1061704,0,0,769,280,0,1,99,0,"-1,269152709","0,1390117875","0,8396599143","-0,017720105","-0,624706381","0,2037294723","0,7335955121","0,4552395353",3
0,0,521856,44920,1061708,0,0,951,303,0,1,99,0,"-0,748544926","0,2999666699","0,7177922148","-0,113740736","-0,719871656","0,2225431763","0,6895640743","0,5081008667",3
0,0,521188,44928,1061708,0,16,597,233,0,1,99,0,"-1,769681708","-0,030986077","1,1196661475","0,1270837189","-0,255435623","-0,108488301","0,4887700648","0,6488988697",3
0,0,521720,44928,1061712,0,0,748,276,0,1,99,0,"-1,339423219","0,1325589575","0,8594319866","-0,007985246","-0,617766494","0,2033905919","0,7469552745","0,4633996447",3
0,0,521236,44928,1061716,0,0,732,246,0,1,99,0,"-1,467331706","0,0878513896","0,7706227854","0,0093589495","-0,584206274","0,1868012784","0,7080080274","0,4727557933",3
0,0,520972,44928,1061716,0,0,685,289,0,1,99,0,"-1,427200083","0,0945099734","0,8968319765","0,0293468136","-0,565615923","0,1930148567","0,7225407389","0,355208889",3
0,0,521376,44928,1061720,0,0,809,278,0,1,99,0,"-1,171819284","0,17887236","0,772797552","-0,034914085","-0,632299621","0,2018281328","0,7004295769","0,4585364338",3
0,0,521712,44936,1061720,0,20,926,334,0,1,98,0,"0,1278571287","0,3306664082","1,0543810122","-0,128749412","-0,489987482","-0,07570408","0,560916746","0,9464825482",3
0,0,521640,44936,1061720,0,56,746,243,0,1,99,0,"-1,200145412","0,0967667048","1,6199435214","0,1675016128","0,3189007181","-0,801971053","-0,186264773","1,2643283144",3
0,0,521260,44936,1061724,0,0,865,299,0,1,99,0,"-0,9599964","0,2535807677","0,7519559275","-0,064726532","-0,658534674","0,2093365394","0,6793048973","0,4378580176",3
0,0,521020,44936,1061728,0,0,761,279,0,1,99,0,"-1,27778041","0,1546229496","0,7974135555","-0,007738241","-0,598094896","0,1949887712","0,6941721842","0,4114005847",3
0,0,520780,44936,1061728,0,0,824,300,0,1,99,0,"-1,042999719","0,2214660054","0,7599177675","-0,039444108","-0,62275735","0,2005349706","0,6611863204","0,3813757763",3
0,0,520408,44944,1061732,0,24,672,264,0,1,99,0,"-1,421731684","0,0760145839","1,1690203051","0,1173181356","-0,135980024","-0,248684425","0,2866202074","0,6755790102",3
0,0,521248,44944,1061732,0,0,626,221,0,1,99,0,"-1,818812946","0,008946026","0,8256778958","0,0648356119","-0,530929632","0,1755792263","0,7405129856","0,4793191555",3
0,0,521848,44944,1061732,0,0,923,295,0,1,99,0,"-0,850705582","0,3091200149","0,7271959297","-0,09945641","-0,704977249","0,2201655651","0,6979458409","0,5178989582",3
0,0,521384,44944,1061736,0,0,670,281,0,1,99,0,"-1,508183689","0,1035076267","0,9256341834","0,032983149","-0,572141912","0,1970234951","0,7551220541","0,4006673794",3
0,0,520588,44944,1061736,0,0,794,272,0,1,99,0,"-1,209351277","0,1824037493","0,712741341","-0,01880298","-0,594525765","0,188634529","0,6492796668","0,4066725184",3
0,0,521244,44952,1061740,0,16,726,265,0,1,99,0,"-1,349399865","0,1369727805","1,0591347266","0,0570520818","-0,323270331","-0,090786127","0,4570136547","0,6577400435",3
0,0,521320,44952,1061740,0,0,887,303,0,1,99,0,"-0,897782007","0,2998788363","0,7416222288","-0,077406622","-0,671584198","0,2133768752","0,6775917666","0,4497936053",3
0,0,521484,44952,1061744,0,8,917,311,0,1,99,0,"-0,764616985","0,3298139422","0,8608036852","-0,071016817","-0,561213361","0,0774192429","0,5497166576","0,5674211142",3
0,0,521504,44952,1061744,0,0,724,284,0,1,99,0,"-1,370420463","0,1603406072","0,8844739002","0,0042095212","-0,601270425","0,2027447373","0,7448249606","0,4299074334",3
0,0,520988,44952,1061744,0,0,1027,347,0,1,98,0,"0,3476332603","0,4459261171","0,6201222017","-0,234048773","-0,840850664","0,2785136397","0,804915866","0,6476841255",3
0,0,521188,44960,1061748,0,36,997,341,0,1,99,0,"-0,328595544","0,4238284415","1,2409190955","-0,027502515","-0,132023096","-0,411499651","0,0517024221","0,899671189",3
1,0,509968,44960,1073092,0,0,1571,410,0,2,98,0,"3,0809816778","1,5870750449","-2,028207965","-1,143358793","0,8201382006","0,9272315663","0,5477972279","1,3679113562",1
0,0,510340,44960,1073096,0,0,1763,383,0,2,98,0,"3,3607287986","1,7701781135","-2,03509612","-0,884086779","-1,065346408","0,0810345122","-0,278026735","1,3510700904",2
0,0,510252,44960,1073100,0,0,1157,398,0,1,98,0,"1,080880199","1,5918450006","-0,455936633","-0,235977207","-0,436251976","0,1501301888","-0,156674522","-0,214891304",11
1,0,509160,44960,1073100,0,0,1016,347,0,1,99,0,"-0,058612022","1,3656874531","-0,68762975","-0,417381005","1,5831839074","0,915048449","0,3836796745","-0,336927248",6
0,0,510448,44968,1073104,0,16,928,370,0,1,98,0,"0,4858834435","1,4021672775","-0,023402593","-0,072357834","-0,070944372","-0,149945319","-0,328471865","-0,029583891",11
0,0,510160,44968,1073108,0,0,906,384,0,1,99,0,"-0,323945106","1,4036625456","-0,183257158","-0,024332173","-0,210532145","0,0824641122","-0,261017739","-0,543725669",11
0,0,509596,44968,1073112,0,0,1107,346,0,2,98,0,"1,6376313077","1,2515779777","-1,486798609","-0,54573132","-0,737906349","0,028093964","-0,09721835","1,0868159276",2
0,0,509904,44968,1073116,0,0,1150,383,0,1,98,0,"1,0206077658","1,5828968364","-0,510213958","-0,226976948","-0,415902977","0,140785746","-0,183642625","-0,215466147",11
0,0,509284,44968,1073116,0,0,969,349,0,1,99,0,"-0,2624808","1,4110113277","-0,397149359","-0,041323676","-0,195717482","0,0624504446","-0,359086124","-0,522865429",11
0,0,509392,44976,1073120,0,16,992,343,0,1,98,0,"0,5808465796","1,4299949652","-0,234714427","-0,089353565","-0,052066049","-0,169803328","-0,436272635","-0,034126697",11
0,0,508832,44976,1073120,0,0,1027,346,0,1,99,0,"-0,118050233","1,4610244825","-0,50056902","-0,065135385","-0,203565612","0,0581590023","-0,413268083","-0,525854293",11
0,0,509872,44976,1073124,0,0,985,326,0,1,98,0,"0,4169779174","1,4146316764","-0,46843292","-0,136914998","-0,326038996","0,1163654852","-0,14405491","-0,182231988",11
0,0,508760,44976,1073128,0,0,1067,390,0,1,99,0,"0,1339908127","1,5356002849","-0,448881114","-0,090526551","-0,230740709","0,071719019","-0,41763046","-0,593696971",11
0,0,509292,44976,1073128,0,0,993,347,0,1,99,0,"-0,212459701","1,4400837544","-0,426842067","-0,053324911","-0,206007784","0,063623447","-0,367873717","-0,505976488",11
0,0,509408,44976,1073136,0,0,986,331,0,1,99,0,"-0,288337278","1,4201455611","-0,446794869","-0,048831657","-0,202740477","0,0603967638","-0,362962435","-0,471115767",11
0,0,508884,44984,1073136,0,16,735,274,0,1,99,0,"-1,015339394","1,1801456617","-0,112718139","0,1375036018","0,2072681857","-0,259772276","-0,587592169","-0,299205196",11
0,0,509320,44984,1073136,0,72,912,313,0,1,99,0,"-0,201077407","1,3410765704","0,662910285","0,2087015173","1,0256074034","-1,228542458","-1,526165691","0,4852317684",10
0,0,509652,44984,1073140,0,0,1120,412,0,1,99,0,"0,3111045523","1,6157886473","-0,385948822","-0,129729669","-0,293582752","0,0943086455","-0,366401555","-0,538690988",11
0,0,508820,44984,1073144,0,0,924,317,0,1,99,0,"-0,473326437","1,3689319467","-0,459450073","-0,010105202","-0,149497494","0,0451190798","-0,385706271","-0,515311284",11
0,0,508608,44984,1073148,0,0,995,408,0,1,99,0,"0,0210608132","1,5128693872","-0,344877676","-0,056081514","-0,198252731","0,0716517701","-0,394576216","-0,665481119",11
0,0,509700,44992,1073148,0,24,821,288,0,1,99,0,"-0,745363932","1,2745871186","0,0114198026","0,1080492422","0,2668922872","-0,381166491","-0,687967095","-0,115332882",11
0,0,509048,44992,1073152,0,0,1185,375,0,2,98,0,"1,9402551021","1,3755485064","-1,547626348","-0,583646659","-0,759773654","0,0335241345","-0,15357543","1,0324807791",2
0,0,509508,44992,1073156,0,0,1124,386,0,1,98,0,"0,9729034767","1,6038141189","-0,508552702","-0,211195647","-0,390343823","0,1359417608","-0,199623597","-0,254871165",11
0,0,509324,44992,1073156,0,0,669,256,0,1,99,0,"-1,328838041","1,1329061491","-0,290308755","0,1194741519","-0,038858867","0,0231359624","-0,276091999","-0,470780664",11
0,0,509332,44992,1073160,0,0,781,305,0,1,99,0,"-0,884587581","1,2664475004","-0,296793648","0,0568115734","-0,102192567","0,042801434","-0,299981384","-0,511152836",11
0,0,509296,45000,1073160,0,16,855,304,0,1,99,0,"-0,632990677","1,328738588","-0,14012494","0,0687201446","0,1306385987","-0,238275721","-0,592057553","-0,265343798",11
0,0,509192,45000,1073164,0,0,918,308,0,1,99,0,"-0,534354629","1,3834116503","-0,445500074","-0,010366828","-0,158216117","0,0486821532","-0,359680148","-0,467405995",11
0,0,509428,45000,1073168,0,4,964,349,0,1,99,0,"-0,268821543","1,4599551219","-0,322868818","-0,029475828","-0,132776025","-0,004847187","-0,411113498","-0,449994695",11
0,0,509560,45000,1073172,0,0,802,283,0,1,99,0,"-0,917451548","1,2744161351","-0,351446935","0,046816102","-0,11380485","0,0413220447","-0,299351289","-0,442427101",11
0,0,509408,45000,1073176,0,0,779,278,0,1,99,0,"-0,986726819","1,2516509177","-0,350463535","0,0605401714","-0,096556705","0,036519823","-0,303286202","-0,454966",11
0,0,509468,45008,1073180,0,36,983,368,1,1,98,0,"1,8454792318","1,7860558415","1,3629881462","0,1810648686","0,2282524048","-0,182813579","-0,284152278","-0,744891876",8
0,0,510016,45008,1073184,0,0,1017,291,0,2,98,0,"1,2038233308","1,1979554997","-1,486651552","-0,499204292","-0,69834145","0,0164676063","-0,051965661","1,1936598303",2
0,0,509804,45008,1073184,0,0,1015,353,0,1,99,0,"-0,161242663","1,5187591148","-0,398806201","-0,071740203","-0,236353425","0,075889664","-0,336526441","-0,457103327",11
0,0,509908,45008,1073188,0,0,742,253,0,1,99,0,"-1,181111226","1,2148525286","-0,329664422","0,0768614741","-0,091933666","0,0353996146","-0,262811032","-0,383939286",11
0,0,508336,45008,1073192,0,0,1041,335,0,2,98,0,"1,4654040526","1,2510395731","-1,543357779","-0,499578969","-0,658317035","0,0054344906","-0,163570627","0,9935103199",2
0,0,509140,45016,1073192,0,16,863,309,0,1,99,0,"-0,595380099","1,365777579","-0,150588599","0,0650758106","0,1316666761","-0,237810806","-0,603615786","-0,277933013",11
0,0,509480,45016,1073196,0,0,1094,365,0,2,97,0,"2,4014376718","1,3386818676","-1,49028993","-0,626980472","-0,840572315","0,0846520901","0,0958794949","1,2979219826",2
0,0,509136,45016,1073200,0,0,779,295,0,1,99,0,"-0,923959086","1,2933826303","-0,334234673","0,0604157993","-0,091065771","0,0383327471","-0,315566264","-0,501525983",11
2,0,508856,45016,1073200,0,0,703,280,0,1,99,0,"-0,976034217","1,0913229175","-0,764825331","-0,606059957","3,5460724961","1,7326089968","1,2281867833","-0,178494265",5
0,0,508892,45016,1073204,0,0,944,345,0,1,99,0,"-0,337997133","1,4660555562","-0,413876152","-0,026009766","-0,168620007","0,0571168682","-0,376735764","-0,541143295",11
0,0,509208,45024,1073204,0,16,1052,358,0,1,99,0,"0,0348162951","1,569963758","-0,233906615","-0,036706859","0,032145887","-0,213065457","-0,651740859","-0,278716337",11
0,0,509596,45024,1073208,0,0,741,246,0,1,99,0,"-1,202110877","1,2310316441","-0,369725083","0,0810981158","-0,077830955","0,0296490151","-0,286113908","-0,390952412",11
0,0,509724,45024,1073212,0,0,878,366,0,1,99,0,"-0,455694901","1,455558892","-0,232532701","-0,005374001","-0,176499186","0,0727710089","-0,285366635","-0,53895168",11
0,0,509732,45024,1073212,0,0,940,311,0,1,99,0,"-0,492345361","1,4464959328","-0,421622332","-0,028373179","-0,188776978","0,0600310381","-0,327880236","-0,413560422",11
0,0,509688,45024,1073216,0,0,642,286,0,0,99,0,"-2,152173169","1,4583204744","0,7462296381","0,4721582418","0,3140464458","0,1331418525","-0,333435357","-1,775056861",8
0,0,509724,45032,1073220,0,20,917,341,0,1,98,0,"0,3833369404","1,4661258052","-0,078437118","-0,045413114","0,0354384593","-0,236857163","-0,448561004","0,0354806212",11
0,0,506192,45032,1073220,0,84,790,304,0,1,99,0,"-0,394342492","1,2991386015","0,703914999","0,3381903201","1,3970862324","-1,493761736","-1,898314285","0,3814298467",10
0,0,509512,45032,1073224,0,0,861,297,0,1,99,0,"-0,730461354","1,3851258506","-0,387797422","0,01486422","-0,1417772","0,0493856184","-0,318387917","-0,436140572",11
0,0,509696,45032,1073228,0,0,1079,357,0,1,99,0,"0,0074623341","1,6100356731","-0,467270612","-0,103830525","-0,261499437","0,079956015","-0,365705565","-0,4380511",11
0,0,509696,45032,1073228,0,0,828,326,0,1,99,0,"-0,717660503","1,3911586581","-0,273187932","0,0251299638","-0,142180966","0,0588794278","-0,282661714","-0,487680931",11
0,0,508572,45040,1073228,0,24,1000,375,0,1,99,0,"0,0172832641","1,568770678","-0,071322834","0,0170086516","0,2061170939","-0,361306883","-0,801124018","-0,268926441",11
0,0,509004,45040,1073236,0,0,947,295,0,1,98,0,"0,2270622538","1,4561170194","-0,570690972","-0,106830384","-0,267803451","0,0965086951","-0,199317898","-0,189450786",11
0,0,509292,45040,1073236,0,0,936,362,0,1,99,0,"-0,317369411","1,5185230304","-0,337336952","-0,029580095","-0,184731773","0,0689644092","-0,338246752","-0,535970464",11
0,0,509324,45040,1073240,0,0,952,316,0,1,99,0,"-0,437173787","1,4846616105","-0,455846627","-0,031310314","-0,180112987","0,0569532834","-0,358625725","-0,444158111",11
0,0,509192,45040,1073244,0,0,898,313,0,1,99,0,"-0,576566314","1,4408592244","-0,416146881","-0,002702959","-0,150503798","0,0515246962","-0,348796643","-0,471730422",11
0,0,509128,45048,1073244,0,16,814,316,0,1,99,0,"-0,699688327","1,3889136097","-0,086283428","0,0873261033","0,1519181989","-0,23645529","-0,582102323","-0,301570964",11
1,0,509296,45048,1073248,0,0,983,321,0,1,98,0,"0,4834486408","1,4598412127","-0,754966507","-0,486446293","1,4926598207","0,9637536211","0,5876502316","-0,020697779",6
